05-11-004,bbc,linked to,3,...The University of Edinburgh staff found the gene ROBO1 linked to the mechanism in the brain that helps infants develop speech...
05-11-005,J_T,can enter cells and mediate,5,...we show that palladium nanoparticles trapped within polystyrene microspheres can enter cells and mediate a variety of Pd0-catalysed reactions...
05-11-005,P,that triggers reactions,6,...Researchers have created a tiny device that triggers reactions in cells....
05-11-005,scotsman,is able to trigger a reaction,6,"...The researchers, from Edinburgh University, have created a device that is able to trigger a reaction in specific cells..."
05-11-005,metro,ould suffer fewer side-effects,4,"...CHEMOTHERAPY patients could suffer fewer side-effects thanks to a tiny device working inside their bodies, it was claimed yesterday..."
05-11-007,J_B,as playing a pivotal role in,6,"... we show, for the first time, the coupling of the type I interferon response upon viral infection to the sterol pathway and identify the mevalonate-isoprenoid arm as playing a pivotal role in antiviral functions...."
05-11-007,J_T,a new link,3,...These findings bring a new link between sterol metabolism and interferon antiviral response and support the idea of using host metabolic modifiers of innate immunity as a potential antiviral strategy...
05-11-007,P,could help the,4,"...Lowering cholesterol could help the body's immune system fight viral infections, researchers have found..."
05-11-007,sun,could help people,4,"CUTTING cholesterol could help people fight off illnesses, scientists have found..."
05-11-007,telegraph,could boost,4,"...Statins could boost the immune system and lower the risk of infection, new research has found..."
05-11-007,scotsman,could help,4,"...Cutting cholesterol could help the body's immune system fight viral infections, researchers in Scotland have suggested..."
05-11-007,bbc,could help,4,"...Lowering cholesterol could help the body's immune system fight viral infections, researchers have said..."
05-11-007,reuters,could help,4,"...Lowering cholesterol levels could help the body's immune system fight infections, British scientists said on Tuesday..."
05-11-008,J_B,is reduced with,6,"...Unexpectedly perhaps, adipose tissue macrophage 11b-HSD1 is reduced with obesity and does not seem to regulate macrophage polarization in this context..."
05-11-008,J_T,esult of reduced intra-,6,...Our data define for the first time the novel and distinct depot-specific mechanisms driving healthier fat patterning and function as a result of reduced intra-adipose glucocorticoid levels...
05-11-008,P,that plays a part,6,...Researchers at the University of Edinburgh have pinpointed a protein that plays a part in how fat is stored in the body...
05-11-008,mail_online,plays a part in,6,...The protein plays a part in how and where fat is stored in the body - around the hips or on the tummy...
05-11-008,express,which makes them store,6,...Researchers believe apple-shaped people with large tummies have a protein known as 11BetaHSD1 which makes them store fat around vital organs...
05-11-009,J_B,ppears to act as an anchor,6,"...we find that following assembly of the AIS, Nfasc186 appears to act as an anchor that maintains the appropriate localization of critical components including AnkryinG and sodium channels..."
05-11-009,J_T,causes,6,"...This causes AIS disintegration, impairment of motor learning and the abolition of the spontaneous tonic discharge typical of Purkinje cells..."
05-11-009,P,crucial for,6,...University scientists have identified a protein crucial for maintaining the health and function of the segment of nerve fibres ...
05-11-009,mail_online,is crucial for,6,"...The University of Edinburgh team said the protein, neurofacin, is crucial for maintaining the health and function of the segment of nerve fibres that controls transmission of messages within the brain..."
05-11-009,sun,is crucial for,6,"...Scientists at the University of Edinburgh said the protein, called neurofacin, is crucial for maintaining the health and function of nerve fibres..."
05-11-009,bbc,that helps keep,6,"...Scientists say they have discovered a ""maintenance"" protein that helps keep nerve fibres that transmit messages in the brain operating smoothly..."
05-11-009,metro,is crucial for,6,"...Edinburgh University researchers say the substance, named neurfacin, is crucial for maintaining the health and function of nerve fibres ..."
05-11-010,J_B,increased the rate,6,...the use of a sensitive troponin assay in patients with suspected ACS increased the rate of diagnosis of MI and identified a high-risk group of patients...
05-11-010,J_T,increased the,6,"...In patients with suspected ACS, implementation of a sensitive troponin assay increased the diagnosis of MI and identified patients at high risk of recurrent MI and death..."
05-11-010,P,dentifies more,6,...Blood test identifies more heart attacks...
05-11-010,sun,that detects,6,...A BLOOD test that detects heart attacks that would otherwise have gone undiagnosed has been hailed as a potential lifesaver by scientists...
05-11-010,independent,shows rise in,6,...New test shows rise in heart attack rates...
05-11-010,scotsman,increased the number of patients diagnosed,6,"...The team at the University of Edinburgh found that in patients admitted to hospital with chest pains, the use of a more sensitive blood test to identify heart muscle damage increased the number of patients diagnosed with a heart attack by a third..."
05-11-010,bbc,detects more,6,...Heart attack test 'detects more'...
05-11-010,metro,found to better detect,6,...A BLOOD test found to better detect heart-attack risk should replace 'outdated' NHS tests to save thousands of lives...
05-11-011,J_B,meliorated by,6,spatial memory deficits in aged mice are ameliorated by central GR antagonism
05-11-011,J_T,plays a pivotal role in,6,plays a pivotal role in age-related memory deficits
05-11-011,mail_online,ontributes to,6,stress contributes to memory loss
05-11-011,sun,can contribute to,5,...SCIENTISTS claim they have discovered how stress can contribute to forgetfulness in old age....
05-11-011,express,could lead to,4,stress could lead to memory loss
05-11-011,independent,can contribute to,5,...Scientists claim to have discovered how stress can contribute to memory loss in old age...
05-11-011,bbc,can lead to,5,how stress can lead to memory loss in old age.
05-11-012,J_B,significant influence,6,...Our proteomics experiments also revealed a significant influence of apoE genotype on the expression levels of proteins associated with haematological regulation...
05-11-012,J_T,roles for apoE in determining,6,...these findings have identified isoform-specific roles for apoE in determining the protein composition of peripheral nerve as well as regulating nerve regeneration pathways in vivo...
05-11-012,P,controls,6,...Scientists have pinpointed a gene that controls how quickly a person's nerves can regenerate after injury or disease...
05-11-012,bbc,which controls,6,...Scientists have found a gene which controls how quickly a person's nerves can regenerate after injury or disease...
05-11-013,J_B,appears to be prevented by,6,"...With the use of several surrogate measures, a range of adverse cardiovascular effects of diesel exhaust inhalation in men appears to be prevented by the introduction of a particle trap..."
05-11-013,J_T,prevents,6,"...With a range of surrogate measures, the use of a particle trap prevents several adverse cardiovascular effects of exhaust inhalation in men..."
05-11-013,P,dramatically reduce,6,...University scientists have shown that 'particle traps' dramatically reduce the negative effects of diesel fumes on the heart and circulation and might reduce heart attack risk...
05-11-014,J_B,contribution of transmission stages to,3,"...Our study has provided the experimental framework for dissecting the contribution of transmission stages to the within-host dynamics of trypanosome infection, which in future must integrate with similarly detailed analyses of antigen switching and immune responses to provide a comprehensive understanding of infection chronicity..."
05-11-014,J_T,dominance of transmission stages throughout infection,2,"...Our data reveal the dominance of transmission stages throughout infection, a consequence being austere use of the parasite's antigen repertoire..."
05-11-015,J_B,accelerate repair,6,"...This would be of particular benefit during wound healing, for example, where type 2-activated macrophages accelerate repair..."
05-11-015,J_T,can occur,5,"...Thus, expansion of innate cells necessary for pathogen control or wound repair can occur without recruitment of potentially tissue-destructive inflammatory cells..."
05-11-016,J_B,were associated with,2,"...In conclusion, both socioeconomic deprivation and type 2 diabetes were associated with increased absolute mortality risk, but relative mortality associated with type 2 diabetes was lower among deprived than affluent populations..."
05-11-016,J_T,modifies the association,2,...SES modifies the association between type 2 diabetes and mortality so that Relative Risks for mortality is lower among more deprived populations...
05-11-016,P,had the same risk of dying,1,...University researchers have found that people with Type 2 diabetes from an affluent background had the same risk of dying as someone without the condition from a deprived area...
05-11-017,J_B,may code for,4,...our findings provide further evidence for the notion that the mammalian brain may code for spatial information in a format that is not tied to a specific sensory modality...
05-11-017,J_T,critical in,6,...these findings establish the PPA/RSC network as critical in modality-independent spatial computations and provide important evidence for a theory of high-level abstract spatial information processing in the human brain...
05-11-017,P,can use,5,...University researchers have found that our brain can use other senses - such as touch - to help us understand spatial awareness...
05-11-019,J_B,clear length-dependent inflammogenicity,6,...we report a clear length-dependent inflammogenicity for CNTs when injected directly into the pleural space of mice...
05-11-019,J_T,as a result of length-dependent retention,6,".... Our data confirm the hypothesis that, although a proportion of all deposited particles passes through the pleura, the pathogenicity of long CNTs and other fibers arises as a result of length-dependent retention at the stomata on the parietal pleura..."
05-11-019,P,pose,6,...Nanotubes pose health risk...
05-11-020,J_B,immediate up-regualtion,6,...there was an immediate up-regualtion of the two IEGs...
05-11-020,J_T,is associated with,2,...learning of new paired associates is associated with a striking...
05-11-020,P,activates,6,...building on existing knowledge activates a key set of genes...
05-11-020,scotsman,activated,6,...building on knowledge already possessed activated a key set of genes...
05-11-021,J_B,impairs,6,...Inhalation of dilute diesel exhaust (but not the associated gaseous pollutants or carbon nanoparticles alone) impairs vascular function in man.
05-11-021,J_T,appears to predominately mediate,4,...Combustion-derived nanoparticulate appears to predominately mediate the adverse vascular effects of diesel exhaust inhalation...
05-11-021,P,are harmful to,6,...ultrafine particles produced when diesel burns are harmful to blood vessels...
05-11-021,mail_online,are harmful to,6,...tiny particles produced when diesel burns are harmful to blood vessels...
05-11-021,express,are triggering,6,...INVISIBLE chemicals in diesel fumes are triggering heart attacks and strokes...
05-11-021,bbc,can increase,5,...minuscule particles produced by burning diesel can increase the chance of blood clots forming in arteries...
05-11-021,reuters,significantly increase,6,...that chemical particles emitted by diesel exhaust fumes significantly increase the risk of heart attack...
05-11-022,J_B,inhibited by,4,"It is noteworthy that although both human and trypanosomal PYKs are inhibited by suramin, a clear cell uptake/entry mechanism for this highly charged molecule remains controversial"
05-11-023,J_B,can be,3,large proportion of the heritability estimate of intelligence in middle to older adulthood can be traced to biological variation using SNP data
05-11-023,J_T,is due to,6,a substantial proportion of individual differences in human intelligence is due to genetic variation
05-11-023,P,ontribution to,6,Scientists have provided the first direct biological evidence for a genetic contribution to people's intelligence
05-11-023,mail_online,COMES FROM,6,HALF OF YOUR INTELLIGENCE COMES FROM YOUR PARENTS
05-11-023,times,explain,6,Genetic factors explain about half the differences between individual people's intelligence
05-11-023,guardian,account for,6,Genetic differences between people account for up to half of the variation in intelligence
05-11-024,J_B,noninferior to,1,...rivaroxaban was noninferior to warfarin in the prevention of subsequent stroke or systematic embolism...
05-11-024,J_T,was noninferior to,1,"...in patients with atrial fibrillation, rivaroxaban was noninferior to wararin for the prevention of stroke or systemic embolism..."
05-11-024,mirror,twice as effective at blocking,6,...rivaroxaban is twice as effective at blocking fatal brain bleeds...
05-11-024,scotsman,found to be as effective as,1,...the  new treatment was found to be as effective as warfarin...
05-11-024,bbc,be as effective,1,...rivaroxaban was found to be as effective as warfarin...
05-11-024,reuters,new way of preventing,6,...an anti-clotting pill from Bayer (BAYGn.DE) and Johnson & Johnson offers a new way of preventing stroke ...
05-11-025,J_B,contributing,6,...a focussed candidate gene enrichment strategy in the unique F and L model has identified novel adipose tissue-enriched genes contributing to obesity...
05-11-025,J_T,contributing to,6,...has identified novel adipose tissue-enriched genes contributing to obesity...
05-11-025,P,that may lead,4,...have identified a number of genes in fat tissue that may lead us to retain fat unnecessarily in the body...
05-11-025,express,that make some pile on the pounds,6,...fat genes that make some pile on the pounds...
05-11-025,metro,is all in the,6,...being fat is all in the genes...
05-11-026,J_T,maximizes,6,overconfidence maximizes individual fitness
05-11-026,P,produces,6,Why self-delusion produces winners
05-11-026,metro,more likely to succeed,2,COCKY people are more likely to succeed in life
05-11-027,J_B,largely explained,3,The ability of three sigma viruses to persist and replicate in 51 different species of Drosophilia is largely explained by the host phylogeny
05-11-027,J_T,could be explained,4,"Most of this effect could be explained by variation in general susceptibility to all three sigma viruses, as there is a strong phylogenetic correlation in the titres of the three viruses"
05-11-028,P,released by virtually all strains of,6,...a toxin released by virtually all strains of MRSA...
05-11-028,mirror,release the poison,6,...virtually all strand of bacterium release the poison SEIX...
05-11-028,scotsman,released by virtually all strains of,6,...a toxin released by virtually all strains of MRSA ...
05-11-028,metro,eleased by virtually all strains of MRSA,6,...a toxin released by virtually all strains of MRSA could help scientists develop drugs that can fight the superbug...
05-11-029,J_B,elicited,6,Three doses of MSP-1 hybrid formulated in CoVaccine HT elicited potent immunogenicity in Rhesus monkeys
05-11-029,J_T,eliciting,6,MSP-1 hybrid ... eliciting antibodies against epitopes from all three Block 2 serotypes
05-11-029,P,target,6,A new malaria vaccine has been created to target different forms of the disease
05-11-029,bbc,to trigger,6,The vaccine is designed to trigger production of a range of antibodies
05-11-029,metro,to tackle,6,SCIENTISTS have developed a malaria vaccine to tackle different forms of the disease
05-11-031,J_B,have a,6,All aspects of the near-death experience have a neurophysiological or psychological basis
05-11-031,J_T,are,6,Near-death experiences are the manifestation of normal brain function gone awry
05-11-031,P,triggered by,6,Near-death experiences are not paranormal but triggered by a change in normal brain function
05-11-031,mail_online,It's,6,It's your brian playing tricks
05-11-031,independent,are triggered by,6,are triggered by a change in normal brain function
05-11-031,bbc,are,6,Near-death experiences are simply manifestations of normal brain functions gone awry
05-11-031,metro,triggered by,6,Near-death experiences are not paranormal but triggered by a change in normal brain function
05-11-033,J_B,are relevant to,3,at least 50% of the case de novos are relevant to the pathophysiology of schizophrenia
05-11-033,J_T,the involvement,6,confirming the involvement of de novo CNVs in the pathogenesis of schizophrenia
05-11-033,P,cause,6,Genetic mutations that cause schizophrenia
05-11-034,J_B,a role in the,6,...IRG1 has a role in the apoptosis pathway.
05-11-034,J_T,to be involved in,6,"...One of these genes, IRG1, was confirmed by single nucleotide polymorphism analysis to be involved in susceptibility..."
05-11-035,J_B,sufficient to sustain,6,Following peripheral exposure PrPc-expressing FDC alone are sufficient to sustain high levels of prion replication in the spleen
05-11-035,J_T,sufficient to sustain,6,PrPc expression only on FDC is sufficient to sustain prion replication in the spleen
05-11-035,P,could play a key role,4,A protein linked to the immune system could play a key role in helping scientists understand how vCJD spread throughout the body
05-11-035,bbc,could prevent,4,Blocking the production of proteins in the immune system could prevent the spread of a disease that destroys nerve cells
05-11-036,J_B,shortens,6,The knockdown of its (single) homologue in flies shortens sleep duration
05-11-036,J_T,renders,6,RNA interference knockdown experiments of the conserved ABCC9 homologue in Drosophila neurons renders flies sleepless during the first 3 h of the night
05-11-036,P,lies,6,Need for sleep lies in our genes
05-11-036,mail_online,Blame,6,Blame your genes...
05-11-036,sun,blame,6,Mutant gene' to blame for laziness
05-11-036,telegraph,because,6,SOME people may need more sleep than others because they carry a certain gene variant
05-11-036,independent,Blame,6,Blame your parents
05-11-036,bbc,down to,6,People who like a lie-in may now have an excuse - it is at least partly down to their genes
05-11-036,metro,because,6,some people may need more sleep than others because they carry a certain gene variant
05-11-037,J_B,is feasible and highly reproducible,6,...the evaluation of aortic stenosis using PET is feasible and highly reproducible...
05-11-037,J_T,"novel, feasible and repeatable approach",6,"...positron emission tomography is a novel, feasible and repeatable approach to the evaluation of valvular calcification and inflammation in patients with aortic stenosis..."
05-11-037,P,that provide greater insight into,6,...Patients with life-threatening heart valve disease could be helped with alternative scanning techniques that provide greater insight into the condition...
06-11-001,J_B,can statistically significantly improve the overall prediction of,5,"...Using this novel model we can statistically significantly improve the overall prediction of live birth as assessed by area under the curve and attain excellent calibration with accurate identification of couples with a poor, moderate, or good prognosis..."
06-11-001,J_T,can be used,5,...our results show that couple- and treatment-specific factors can be used to provide infertile couples with an accurate assessment of whether they have low or high risk of a successful outcome following IVF...
06-11-001,P,hich gives the most accurate reading yet on the potential success,6,...Researchers have produced a calculator which gives the most accurate reading yet on the potential success of IVF treatment...
06-11-001,mail_online,predicts couples' chances,6,...A 60-SECOND test which predicts couples' chances of having a baby through IVF has been created by scientists...
06-11-001,mirror,has a 99% success rate for predictions.,6,...The most accurate test to tell infertile couples whether they will conceive has a 99% success rate for predictions...
06-11-001,express,can predict,5,...AN IVF calculator that can predict in just 60 seconds a couple's chances of conceiving through treatment was unveiled yesterday...
06-11-001,guardian,give 99% accurate pregnancy predictions,6,...IVF calculator aims to give 99% accurate pregnancy predictions...
06-11-002,J_B,but rather enhanced performance,6,...TMS bursts did not impair but rather enhanced performance in a frequency-dependent way...
06-11-002,J_T,can causally benefit,5,...we show via transcranial magnetic stimulation (TMS) interventions that short rhythmic bursts of right-parietal TMS at theta or beta frequency can causally benefit processing of global or local levels...
06-11-002,P,enhanced visual perception,6,"...Researchers at the University of Glasgow and University College London (UCL) have, for the first time, enhanced visual perception through rhythmic transcranial magnetic stimulation (rTMS) of the brain..."
06-11-003,J_B,suggests a link between,3,...from a public health perspective it suggests a link between perceptions of parenting and more general mental health...
06-11-003,J_T,are associated with,2,...children's perceptions of neglect and control are associated with over twice the odds of psychiatric disorder at age 15...
06-11-003,P,linked to,3,...Neglectful and controlling parents linked to mental health problems in children...
06-11-004,J_B,"rucial role of context,",6,"...Taken together, we believe that our data demonstrate the crucial role of context, carried by the physiological mechanisms of feedback and/or lateral interaction, in driving activity even in nonstimulated early visual areas..."
06-11-004,J_T,ignificantly related to,2,...We show further that the activity patterns in these regions are significantly related to those observed with feed-forward stimulation and that these effects are driven primarily by V1...
06-11-004,P,the brain fills in,6,"...What our eyes can't see, the brain fills in ..."
06-11-005,J_B,support an important role for th,6,"...Taken together, our in vitro, in vivo and clinical data support an important role for the MEK5-ERK5 signalling pathway in invasive PCa ..."
06-11-005,J_T,an important role,6,"...Our in vitro, in vivo and clinical data support an important role for the MEK5-ERK5 signalling pathway in invasive Pca..."
06-11-005,P,drives,6,...Scientists at the University have discovered how a protein present in prostate cancer cells drives growth of the disease...
06-11-005,sun,can cut,5,...Scientists at Glasgow University believe they can cut deaths from prostate cancer by targeting a protein that drives the disease...
06-11-006,J_B,is associated with,2,"diabetes is associated with substantial premature death from several cancers, infectious diseases, external causes, intentional self-harm, and degenerative disorders, independent of major risk factors"
06-11-006,J_T,is associated with,2,"diabetes is associated with substantial premature death from several cancers, infectious diseases, external causes, intentional selfharm, and degenerative disorders, independent of several major risk factors"
06-11-006,P,can die,5,Middle aged diabetes patients can die six years earlier
06-11-006,mail_online,will cut your life,6,HAVING diabetes in middle age will cut your life short by an average of six years
06-11-006,guardian,raises,6,"the disease also raises the risk of dying prematurely from a host of other ailments, even breast cancer and pneumonia"
06-11-006,reuters,ups,6,having diabetes also ups the risk of dying from many cancers and other diseases
06-11-007,mail_online,It isn’t especially dangerous,1,...Medical U-turn on 'apple-shape' warnings: It isn't especially dangerous to the heart...
06-11-007,mirror,don't have an increased risk,1,"...OBESE adults who carry fat around the waist don't have an increased risk of heart attacks or strokes, researchers said today..."
06-11-007,express,may not be a,1,...Pot belly may not be a heart risk after all...
06-11-007,telegraph,is no less healthy,1,"...BEING an ""apple"" shape is no less healthy than being a ""pear""..."
06-11-007,reuters,no impact on that risk,1,"...A study of 220,000 people published Friday confirmed that being obese -- having a body mass index (BMI) of 30 or more -- is a major risk factor for heart disease, but found the distribution of fat on the body has no impact on that risk..."
06-11-008,J_B,is activated in,6,...our pharmacological and biochemical data strongly suggest that a PAK1-MEK1 pathway is activated in malaria parasite-infected erythrocytes...
06-11-008,J_T,selectively stimulated,6,"...we report that a protein kinase-mediated signalling pathway involving host RBC PAK1 and MEK1, which do not have orthologues in the Plasmodium kinome, is selectively stimulated in Plasmodium falciparum-infected (versus uninfected) RBCs, as determined by the use of phospho-specific antibodies directed against the activated forms of these enzymes..."
06-11-008,P,kills the,6,...discovered that a class of chemotherapy drugs originally designed to inhibit key signaling pathways in cancer cells also kills the parasite that causes malaria...
06-11-009,J_B,were associated with,2,...findings of this study show that waist circumference and time spent sitting were associated with 2-h glucose concentrations in U.K..
06-11-009,J_T,highlight an important relationship,2,...These data highlight an important relationship between sitting time and 2-h glucose levels in U.K..
06-11-009,P,is a diabetes risk factor in,2,...A new study by scientists has revealed that time spent sitting down is a diabetes risk factor in South Asians independent of how much they exercise...
06-11-010,J_B,molecular,6,...acts as a molecular switch between two key stages of cortical development...
06-11-010,J_T,dual role,6,...dual role for DISC1 in corticogenesis...
06-11-010,express,acts as a switch to control,6,...Researchers at the University of Glasgow have discovered how a protein linked to the mental health condition acts as a switch to control key stages in the development of the brain...
06-11-011,J_B,a multiplexing that increases,6,".... The conjunction of power and phase (itself 3 times more informative than power) codes specific expressive features across different oscillatory bands, a multiplexing that increases coding capacity in the brain..."
06-11-011,J_T,"multiplex the coding of visual features, increasing",6,"...oscillatory frequencies in the brain multiplex the coding of visual features, increasing coding capacity..."
06-11-011,P,have been able to identify,6,...Researchers at the Institute of Neuroscience & Psychology have been able to identify the type of information contained within certain brainwaves related to vision...
06-11-012,J_B,has become associated with,2,"...Deprivation has become associated with higher rates of male, but not female, colorectal cancer with a widening deprivation gap in male incidence emerging in the West of Scotland..."
06-11-012,J_T,was associated with,2,"...Deprivation was associated with higher incidence rates of male, but not female, colorectal cancer before the implementation of a national bowel screening programme..."
06-11-012,P,from higher levels of bowel cancer than,2,...Men living in deprived areas now suffer from higher levels of bowel cancer than those from more affluent areas Glasgow...
06-11-013,J_B,could effectively inhibit,4,NO could effectively inhibit Th17 proliferation and function
06-11-013,J_T,may,4,NO may therefore represent an important endogenous regulator to prevent overexpansion of Th17 cells and control of autoimmune diseases
06-11-013,P,could be treated by,4,Diseases of the immune system ... could be treated by a gas produced naturally by the body
06-11-014,J_B,dose-dependent association,2,...increased incidence of diabetes with statin therapy by providing evidence of a dose-dependent association...
06-11-014,J_T,was associated,2,...intensive-dose statin therapy was associated with an increased risk of new-onset diabetes ...
06-11-014,P,can put them at an increased risk,2,...medication commonly prescribed for people with heart problems can put them at an increased risk of developing diabetes...
06-11-014,mail_online,can increase the risk of,2,...high doses of cholesterol-lowering pills can increase the risk of type 2 diabetes...
06-11-014,express,can put,5,...cheaper statins on NHS can put patients in danger...
06-11-014,independent,are linked to increasing numbers of new,3,...drugs aimed at lowering cholesterol are linked to increasing numbers of new diabetes cases...
06-11-015,J_B,had the lowest mortality rates,2,"...the women in the whole cohort who did not smoke and were not obese had the lowest mortality rates, regardless of their social position..."
06-11-015,J_T,had the lowest mortality rates,2,"...Women who had never smoked and were not obese had the lowest mortality rates, regardless of their social position..."
06-11-015,P,an important contributor to,6,...Obesity is an important contributor to premature death in women who have never smoked...
06-11-015,bbc,are more likely to,2,...Non-smoking woman are more likely to be obese and die of associated illnesses than those who smoke...
06-11-016,J_B,a powerful tool,6,nanoscale patterning as a powerful tool for the non-invasive manipulation of stem cells
06-11-016,J_T,retains,6,a nanostructured surface that retains stem-cell phenotype and maintains stem-cell growth over eight weeks
06-11-016,P,can cheaply and easily solve a problem,5,a new nanoscale plastic can cheaply and easily solve a problem which has previously made the expansion of stem cells for therapeutic purposes impossible
06-11-016,bbc,which overcomes the difficulties,6,A new plastic surface which overcomes the difficulties associated with growing adult stem cells has been developed
06-11-017,J_B,become more activated,6,...Voice-selective areas in the auditory cortex become more activated during silent reading of direct speech as opposed to meaning-equivalent indirect speech statements...
06-11-017,J_T,engenders differential,6,...silent reading of direct versus indirect speech engenders differential brain activation in voice-selective areas of the auditory cortex...
06-11-017,P,the brain hears,6,"...when reading direct quotes, the brain hears the voice of the speaker..."
06-11-018,J_B,direct link,3,"We have demonstrated a direct link between accelerated biological ageing, low income and poor diet."
06-11-018,J_T,relevant to,3,Lower socio-economic status and poor diet are relevant to accelerated biological ageing
06-11-018,P,linked to,3,Low income and poor diet linked to accelerated ageing
06-11-018,express,link,3,Scientists find low income link to ageing
06-11-018,times,die younger,6,Low-earners with bad diets die younger
06-11-018,telegraph,speeds,6,Bad diet and low income speeds ageing
06-11-018,bbc,links,3,DNA test developed in Glasgow links ageing and poverty
06-11-019,J_B,re performed by the same,2,the linguistic operations required to understand or produce an utterance are performed by the same network of brain areas
06-11-019,J_T,are used for both,2,the linguistic parts of the language system are used for both speaking and listening
06-11-019,P,share,2,Speaking and listening share large part of brain infrastructure
06-11-020,J_B,they substantially reduce,6,"...the substantial lifespan penalty for the breeding partners of such birds suggests that birds exposed to stress in early life are discriminated against as breeding partners not simply because, as has generally been assumed, they make poor parents, but rather because they substantially reduce the lifespan of their breeding partners..."
06-11-020,J_T,reduce,6,"...Our results clearly show that increased exposure to glucocorticoids early in life can markedly reduce adult life expectancy, and that pairing with such exposed partners carries an additional and substantial lifespan penalty..."
06-11-020,P,reduces,6,...Stress in early life reduces life expectancy - and that of partners...
06-11-020,telegraph,can lead to,5,...Stressed-out partner can lead to early death...
06-11-021,J_B,"directly show, for the first time, differences in the",6,"...our data directly show, for the first time, differences in the expectations of facial expression signals across diverse cultures..."
06-11-021,J_T,revealed directly,6,...it is revealed directly that culture can finely shape the internal representations of common facial expressions of emotion...
06-11-021,P,unique ways,2,...people from different cultures perceive happy sad or angry facial expressions in unique ways...
06-11-021,scotsman,vary in what they think…,2,...people from different parts of the world vary in what they think...
06-11-022,J_B,appreciably enhances,6,melarsoprol with cyclodextrin molecules does not affect the trypanocidal properties of the compound and appreciably enhances the ability of the drug to cure CNS-stage trypanosome infections
06-11-022,J_T,rapidly reduced,6,parasite load within the brain was rapidly reduced following treatment onset
06-11-023,J_B,are diagnosed with diabetes at a lower BMI than,2,...men across the age spectrum are diagnosed with diabetes at a lower BMI than women...
06-11-023,J_T,lower BMI than,2,...men are diagnosed with type 2 diabetes at lower BMI than women...
06-11-023,P,develop,2,...men develop diabetes at lower BMIS than women...
06-11-023,independent,gain less weight than women to develop,2,...men have to gain less weight than women to develop type 2 diabetes...
06-11-023,bbc,may be more likely than,2,...men may be more likely than women to develop type 2 diabetes...
06-11-023,metro,gain less weight than women to develop,2,...men have to gain less weight than women to develop type 2 diabetes...
06-11-025,P,could increase the risk of,6,...a single serving of espresso coffee could increase the risk of caffeine toxicity.
06-11-025,sun,could be damaging your,4,...a cup of coffee at a cafe may be relaxing - but it could be damaging your health...
06-11-026,J_B,were seen to be significantly different with,2,7 of the sequenced peptides were seen to be significantly different with regard to P-R juice drink versus matching placebo
06-11-026,J_T,may have beneficial effects on,4,P-R drink may have beneficial effects on urinary biomarkers of CAD
06-11-026,P,could help reduce,4,A diet high in polyphenols could help reduce the risk of cardiovascular disease and associated health risks
06-11-027,J_B,significantly increased,6,120 min of brisk walking significantly increased the FCRs of VLDL
06-11-027,J_T,induced reductions,6,Exercise induced reductions in VLDL concentrations
06-11-027,P,could help reduce,3,Christmas day stroll could help reduce fat levels in the blood
06-11-028,J_B,improved,6,improved outcomes among patients with DM or PS
06-11-028,P,aid,6,Clot-busting drugs given to patients who have diabetes and previously suffered a stroke aid their recovery from a second stroke
07-11-001,J_B,induced,6,IRF5 was indeed a major factor in defining macrophage polarization:  it had high expression in M1 macrophages and induced a characteristic gene-expression and cytokine-secretion profile and promoted robust TH1-TH17 responses.
07-11-001,J_T,directly activated,6,"High expression of IRF5 was characteristic of M1 macrophages, in which it directly activated transcription of the genes encoding interleukin 12 subunit p40."
07-11-001,P,determining,6,"Scientists have identified a protein that acts as a ""master switch"" in certain white blood cells, determining whether they promote or inhibit inflammation."
07-11-001,express,triggers,6,"A ""master switch"" which triggers the condition."
07-11-001,reuters,determine,6,"Scientists have found a protein that acts as a ""master switch"" to determine whether certain white blood cells will boost or dampen inflammation."
07-11-002,J_B,increased,2,"...Between 1980 and 2008, age-standardised mean global BMI increased..."
07-11-002,J_T,increased,2,...mean BMI has increased since 1980...
07-11-002,P,has doubled,2,...Obesity has doubled since 1980...
07-11-002,mail_online,the most overweight,6,...women are the most overweight...
07-11-002,sun,likely,3,are more likely.
07-11-002,guardian,have doubled,3,...obesity rates worldwide have doubled in the last three decades.
07-11-002,telegraph,has increased,3,Since 1980 the weight of the average British woman has increased by more than a stone.
07-11-002,economist,have grown,2,...men's waistlines have grown  since 1980...
07-11-002,bbc,affects,6,...Obesity affects one in 10 adults ...
07-11-003,J_B,significantly inhibits,6,Exogenous FUS expression significantly inhibits cells growth.
07-11-003,J_T,promoted,6,"FUS has some characteristics of a putative tumor suppressor, as its overexpression promoted growth inhibition and apoptosis of prostate cancer cells."
07-11-003,P,supresses,6,Key protein that supresses prostate cancer growth in the laboratory.
07-11-004,J_B,strong between-place interactions,2,"...This outcome gives the picture of strong between-place interactions with backand- forth waves of transmission between the school, the community, and the households..."
07-11-004,J_T,revealing strong,2,"This analysis shows the extent to which clearly defined social networks affect influenza transmission, revealing strong between-place interactions with back-and-forth waves of transmission between the school, the community, and the household."
07-11-004,P,predominantly pass on,6,Boys predominantly pass on flu to other boys and girls to girls.
07-11-004,telegraph,will infect,6,"When it comes to swine flu, boys will infect boys."
07-11-004,metro,will infect,6,Boys will infect other boys with swine flu.
07-11-005,J_B,have lower,2,HIV-exposed uninfected infants have lower specific antibody levels at birth than their non-HIV-exposed peers.
